meshblock_id,deprivation_index,deprivation_scores
2817503,5,973
2817504,5,959
2817505,5,973
2817600,4,940
2817700,9,1091
2817800,6,978
2817901,8,1054
2817902,8,1054
2818000,4,937
2818100,5,960
2818200,4,948
2818300,6,975
2818400,6,975
2818500,4,939
2818600,6,975
2818700,4,939
2818800,7,1002
2818900,8,1055
2819000,9,1091
2819100,9,1076
2819200,10,1225
2819300,10,1225
2819400,9,1102
2819500,8,1053
2819600,8,1053
2819700,8,1073
2819800,8,1054
2819900,7,1018
2820000,8,1073
2820100,9,1076
2820200,9,1095
2820300,7,1008
2820400,9,1076
2820500,7,1008
2820600,9,1076
2820800,9,1101
2820900,6,993
2821100,6,993
2821200,9,1102
2821300,8,1054
2821400,10,1154
2821500,6,978
2821600,4,948
2821700,8,1054
2821800,10,1154
2821901,5,959
2821902,7,1018
2822000,8,1046
2822100,9,1110
2822200,9,1095
2822300,7,1025
2822400,8,1046
2822500,9,1110
2822600,9,1101
2822701,4,936
2822702,4,937
2822800,4,937
2822900,4,936
2823000,4,939
2823100,4,939
2823200,4,951
2823300,4,951
2823400,4,936
2823500,5,961
2823600,4,951
2823700,5,961
2823800,7,1023
2823900,4,951
2824000,4,936
2824100,4,936
2824200,1,895
2824300,1,895
2824400,4,953
2824500,4,936
2824600,3,931
2824700,3,934
2824803,3,934
2824900,3,934
2825001,3,923
2825002,3,923
2825100,3,923
2825200,3,934
2825300,5,971
2825400,4,937
2825501,5,971
2825502,5,971
2825600,3,931
2825701,3,931
2825900,3,931
2826000,2,913
2826101,3,928
2826102,3,928
2826201,5,956
2826202,3,928
2826301,4,942
2826302,4,942
2826400,4,952
2826500,4,942
2826601,3,928
2826602,5,956
2826701,3,928
2826702,3,928
2826800,5,960
2826900,2,915
2827000,5,962
2827100,6,988
2827201,3,926
2827202,7,1008
2827300,3,926
2827400,2,915
2827501,5,954
2827502,7,1008
2827600,5,962
2827700,7,1008
2827800,7,1008
2827900,7,1008
2828001,5,957
2828002,5,954
2828100,2,905
2828201,5,957
2828202,3,922
2828300,3,919
2828400,7,1008
2828500,7,1008
2828600,4,952
2828700,2,905
2828801,2,912
2828803,2,905
2828804,4,942
2828901,2,905
2828902,2,913
2829000,4,942
2829100,5,960
2829200,5,960
2829300,6,976
2829400,4,952
2829500,4,941
2829601,5,960
2829602,4,941
2829603,4,941
2829701,2,912
2829702,4,942
2829800,2,913
2829900,4,942
2830000,2,916
2830100,3,928
2830201,4,942
2830202,2,905
2830300,1,896
2830401,4,942
2830402,2,905
2830500,3,918
2830600,1,896
2830701,4,941
2830702,4,941
2830800,2,912
2830900,3,928
2831000,2,905
2831101,1,891
2831102,6,975
2831200,1,895
2831300,4,953
2831400,6,991
2831500,6,991
2831600,1,891
2831700,4,943
2831800,4,953
2831900,4,953
2832000,4,943
2832100,4,953
2832201,4,953
2832202,6,986
2832203,6,987
2832300,4,943
2832400,6,982
2832500,6,982
2832600,6,982
2832700,6,982
2832800,1,895
2832900,3,921
2833000,4,946
2833100,3,921
2833200,5,960
2833300,5,960
2833400,4,946
2833500,4,946
2833600,5,960
2833702,5,960
2833800,5,960
2833900,1,895
2834000,1,895
2834100,4,953
2834200,3,921
2834300,3,921
2834400,3,921
2834500,7,1003
2834600,7,1003
2834700,5,963
2834800,7,1003
2834900,7,1000
2835000,7,1027
2835100,7,1003
2835200,7,1027
2835300,7,1027
2835401,4,946
2835402,4,946
2835403,5,963
2835500,5,963
2835600,4,944
2835700,5,957
2835800,4,944
2835900,8,1067
2836001,2,899
2836002,2,899
2836003,6,999
2836004,2,899
2836100,6,997
2836200,2,915
2836301,6,997
2836302,1,891
2836303,5,970
2836304,1,891
2836400,8,1039
2836500,8,1060
2836600,6,981
2836700,6,981
2836800,6,999
2836900,7,1020
2837000,7,1020
2837100,6,999
2837200,5,970
2837300,5,970
2837400,6,999
2837500,7,1000
2837600,8,1036
2837700,7,1000
2837800,4,947
2837900,6,975
2838000,4,949
2838100,4,947
2838200,4,947
2838300,3,921
2838400,6,982
2838500,6,982
2838600,7,1004
2838700,8,1058
2838800,8,1039
2838900,7,1007
2839000,6,988
2839100,7,1030
2839200,7,1030
2839300,4,944
2839400,4,944
2839500,7,1027
2839600,4,951
2839700,9,1075
2839800,7,1020
2839900,6,988
2840000,8,1043
2840100,6,988
2840200,3,921
2840300,9,1075
2840400,9,1095
2840500,9,1075
2840600,9,1097
2840700,8,1036
2840800,10,1148
2840900,8,1036
2841000,10,1148
2841100,8,1036
2841200,10,1148
2841300,8,1036
2841400,8,1036
2841500,8,1036
2841600,8,1036
2841700,8,1036
2841800,8,1036
2841900,8,1058
2842000,8,1036
2842100,3,919
2842200,3,922
2842300,7,1020
2842400,7,1020
2842500,7,1020
2842601,9,1097
2842602,1,878
2842700,5,967
2842800,9,1075
2842900,9,1097
2843000,6,991
2843100,7,1003
2843200,8,1036
2843300,8,1036
2843400,5,954
2843500,9,1108
2843600,9,1108
2843700,9,1108
2843800,8,1073
2843900,8,1073
2844000,1,878
2844100,5,967
2844201,1,878
2844202,9,1081
2844203,1,878
2844204,7,1014
2844205,7,1014
2844206,8,1043
2844207,7,1003
2844301,9,1098
2844302,7,1014
2844401,7,1014
2844402,7,1014
2844501,8,1043
2844502,7,1020
2844600,6,980
2844700,7,1003
2844800,7,1020
2844900,7,1008
2845000,8,1036
2845100,8,1036
2845200,8,1070
2845300,7,1020
2845400,5,954
2845500,8,1057
2845600,9,1080
2845700,9,1080
2845800,5,954
2845900,7,1022
2846000,7,1022
2846100,1,878
2846202,9,1081
2846203,1,880
2846204,9,1099
2846300,9,1099
2846400,9,1091
2846500,9,1091
2846600,9,1081
2846700,8,1070
2846800,9,1081
2846900,9,1098
2847100,5,957
2847200,5,957
2847300,4,942
2847400,8,1041
2847500,10,1154
2847600,7,1007
2847700,7,1008
2847800,9,1085
2847900,9,1085
2848000,9,1085
2848100,3,923
2848200,4,945
2848301,3,923
2848302,6,994
2848400,6,992
2848500,8,1056
2848600,10,1154
2848700,5,954
2848900,4,945
2849000,4,945
2849100,4,945
2849200,4,945
2849300,7,1007
2849401,7,1007
2849402,7,1007
2849501,7,1007
2849502,7,1007
2849600,7,1007
2849700,7,1007
2849800,5,960
2849902,6,977
2849904,6,977
2850000,6,977
2850101,6,977
2850102,7,1025
2850200,7,1021
2850301,6,977
2850302,6,977
2850401,7,1025
2850402,7,1025
2850501,7,1025
2850502,6,977
2850600,7,1025
2850801,4,939
2850802,3,928
2850900,3,928
2851001,6,977
2851002,3,928
2851300,2,907
2851401,2,907
2851500,2,907
2851600,4,939
2851700,4,939
2851800,2,907
2851900,2,907
2852001,4,943
2852002,3,925
2852100,4,943
2852203,4,939
2852205,4,939
2852300,4,939
2852500,2,910
2852600,6,990
2852700,6,979
2852800,8,1049
2852900,8,1049
2853000,6,990
2853100,5,959
2853200,7,1007
2853300,8,1049
2853400,4,947
2853500,2,910
2853600,2,910
2853700,5,959
2853800,5,959
2853900,5,959
2854000,4,947
2854100,4,947
2854200,4,953
2854300,5,959
2854400,4,953
2854500,4,946
2854600,4,946
2854700,4,946
2854800,5,959
2854900,4,953
2855000,4,953
2855101,3,928
2855102,4,946
2855201,3,928
2855202,4,946
2855300,4,946
2855400,6,984
2855500,6,990
2855601,6,988
2855602,5,964
2855700,3,918
2855800,6,984
2855900,2,911
2856000,6,984
2856103,7,1014
2856104,6,993
2856201,4,946
2856202,4,946
2856301,5,959
2856302,4,948
2856401,5,959
2856402,2,911
2856501,2,911
2856502,5,959
2856602,4,947
2856700,4,947
2856800,6,999
2856900,7,1002
2857001,7,1002
2857002,7,1002
2857101,7,1023
2857102,6,999
2857200,4,940
2857300,4,940
2857400,4,940
2857500,4,940
2857600,4,940
2857700,5,963
2857800,5,963
2857900,4,950
2858000,4,937
2858100,4,937
2858300,6,975
2858400,4,940
2858501,6,975
2858502,6,975
2858603,8,1034
2858702,3,932
2858800,4,950
2858901,2,901
2858902,4,950
2858903,6,975
2859000,2,901
2859101,4,950
2859102,4,950
2859201,2,901
2859203,2,901
2859204,2,901
2859300,6,975
2859400,6,975
2859600,8,1053
2859700,8,1053
2859800,8,1053
2859900,10,1215
2860000,10,1215
2860100,10,1215
2860300,6,979
2860400,6,979
2860500,4,935
2860600,6,979
2860700,6,979
2860800,8,1046
2860900,7,1002
2861000,7,1002
2861100,4,935
2861200,4,935
2861300,7,1026
2861400,7,1026
2861500,5,957
2861600,5,957
2861901,4,936
2861903,7,1013
2861904,5,958
2862000,4,936
2862100,4,941
2862201,5,958
2862202,5,968
2862203,5,968
2862300,7,1013
2862400,7,1013
2862500,6,988
2862700,2,917
2862800,3,922
2862900,3,922
2863100,4,936
2863200,6,988
2863301,3,927
2863302,1,878
2863400,1,869
2863500,3,927
2863601,4,949
2863602,4,949
2863700,6,984
2863801,3,932
2863802,3,932
2863803,5,970
2863804,5,970
2863805,6,986
2863806,6,986
2863807,6,986
2863808,6,986
2863809,3,932
2863900,3,927
2864001,,
2864200,9,1086
2864300,9,1086
2864400,9,1078
2864500,9,1114
2864600,8,1059
2864700,8,1069
2864800,8,1059
2864900,8,1049
2865000,8,1073
2865100,8,1042
2865200,9,1101
2865300,9,1091
2865400,8,1064
2865500,9,1111
2865601,9,1099
2865602,9,1099
2865700,9,1125
2865800,9,1135
2865900,9,1121
2866000,9,1098
2866101,9,1124
2866102,9,1119
2866200,9,1131
2866300,9,1111
2866400,9,1104
2866500,9,1121
2866600,9,1093
2866700,8,1061
2866800,9,1121
2866900,9,1079
2867100,9,1079
2867500,9,1085
2867600,9,1085
2867700,9,1085
2867900,8,1064
2868000,8,1030
2868100,9,1086
2868200,9,1104
2868300,9,1104
2868400,9,1104
2868500,9,1104
2868600,9,1095
2868700,10,1157
2868800,9,1118
2868900,9,1111
2869000,9,1076
2869200,9,1076
2869400,9,1121
2869500,9,1091
2869600,8,1040
2869700,8,1058
2869800,8,1040
2869900,8,1040
2870001,8,1064
2870002,9,1085
2870100,8,1040
2870200,9,1121
2870300,4,954
2870400,7,1001
2870500,8,1032
2870600,6,998
2870700,8,1033
2870800,8,1064
2870900,8,1059
2871001,7,1026
2871002,7,1026
2871003,4,938
2871004,4,938
2871100,5,972
2871200,5,972
2871300,8,1055
2871400,5,961
2871500,5,961
2871600,7,1011
2871700,6,985
2871800,2,912
2871900,2,912
2872000,2,911
2872100,4,949
2872200,8,1037
2872300,3,934
2872401,8,1037
2872402,5,960
2872403,3,934
2872404,8,1037
2872500,4,943
2872600,8,1052
2872700,8,1055
2872800,7,1026
2872900,8,1041
2873000,8,1073
2873100,8,1055
2873200,8,1072
2873300,8,1072
2873400,9,1093
2873500,7,1016
2873601,9,1098
2873602,9,1079
2873701,8,1064
2873702,9,1098
2873703,9,1098
2873704,9,1098
2873800,9,1091
2873900,8,1053
2874000,10,1162
2874100,10,1162
2874200,10,1162
2874300,7,1016
2874400,5,970
2874500,5,973
2874600,5,967
2874700,5,973
2874800,8,1045
2874900,5,967
2875000,3,928
2875100,3,928
2875200,9,1101
2875300,9,1101
2875400,9,1095
2875500,9,1095
2875600,7,1016
2875700,9,1095
2875800,5,970
2875900,4,936
2876000,4,943
2876100,3,928
2876200,4,936
2876300,4,943
2876401,7,1014
2876402,8,1041
2876500,7,1014
2876600,8,1046
2876700,8,1046
2876800,6,982
2876900,4,939
2877000,1,878
2877100,4,939
2877200,5,974
2877300,5,974
2877400,5,972
2877500,8,1052
2877700,2,911
2877800,3,934
2877900,4,938
2878000,1,889
2878100,1,889
2878200,4,938
2878300,1,889
2878400,3,918
2878500,7,1001
2878600,6,991
2878700,3,918
2878800,5,954
2878901,9,1091
2878902,8,1064
2879001,3,928
2879002,3,928
2879100,6,976
2879200,6,976
2879300,6,990
2879400,4,939
2879500,6,990
2879600,7,1029
2879700,6,996
2879800,7,1029
2879900,6,996
2880000,9,1076
2880200,4,936
2880300,1,890
2880400,1,890
2880500,1,890
2880600,1,891
2880701,1,891
2880702,5,958
2880703,5,958
2880802,3,925
2880901,5,958
2880902,4,939
2881000,4,939
2881100,3,925
2881200,9,1113
2881300,7,1009
2881400,7,1009
2881500,4,942
2881600,4,942
2881701,7,1002
2881702,4,946
2881800,7,1002
2881900,5,974
2882000,5,974
2882100,8,1049
2882200,8,1033
2882300,8,1069
2882400,9,1114
2882500,9,1120
2882600,8,1069
2882700,9,1138
2882800,7,1006
2882900,5,960
2883000,6,986
2883100,7,1011
2883200,7,1011
2883300,9,1114
2883400,9,1133
2883500,9,1133
2883600,8,1036
2883700,9,1114
2883800,9,1114
2883900,3,920
2884001,1,868
2884002,7,1000
2884100,6,997
2884200,5,954
2884300,7,1000
2884400,8,1038
2884500,5,954
2884600,3,928
2884700,7,1008
2884800,3,928
2884900,2,910
2885000,5,971
2885100,8,1053
2885200,7,1008
2885300,6,979
2885400,6,977
2885500,7,1004
2885600,6,980
2885700,2,910
2885800,6,980
2885900,6,978
2886001,6,978
2886002,7,1017
2886100,7,1017
2886200,7,1017
2886300,8,1033
2886400,3,930
2886500,5,973
2886600,9,1085
2886700,9,1085
2886800,7,1004
2886900,8,1045
2887000,8,1045
2887100,4,946
2887200,5,962
2887300,7,1030
2887400,7,1030
2887500,8,1041
2887600,8,1074
2887700,7,1019
2887800,7,1019
2887900,8,1033
2888000,9,1125
2888100,9,1125
2888201,8,1041
2888300,8,1033
2888400,2,901
2888500,2,901
2888600,3,926
2888700,3,926
2888800,2,909
2888900,2,909
2889000,2,915
2889100,3,926
2889200,2,915
2889300,5,974
2889400,4,946
2889501,2,914
2889502,2,901
2889600,1,891
2889700,4,938
2889800,5,973
2889900,5,960
2890000,5,960
2890100,4,938
2890300,3,925
2890401,3,930
2890402,1,875
2890500,3,928
2890600,2,909
2890700,3,922
2890800,3,922
2890900,7,1018
2891000,7,1018
2891100,2,909
2891201,8,1045
2891202,8,1045
2891300,8,1052
2891400,1,895
2891500,2,909
2891600,6,987
2891700,3,927
2891800,6,979
2891900,3,927
2892000,6,977
2892101,6,987
2892102,3,920
2892200,1,887
2892400,1,895
2892500,1,887
2892600,1,887
2892701,3,932
2892702,3,932
2892800,3,932
2892900,3,920
2893000,3,918
2893101,3,918
2893102,3,918
2893200,4,945
2893300,8,1042
2893400,2,907
2893500,1,876
2893600,1,897
2893700,1,897
2893800,1,882
2893900,2,913
2894000,1,868
2894100,1,868
2894200,2,913
2894300,1,882
2894700,7,1030
2894800,7,1030
2894900,7,1030
2895000,7,1030
2895300,7,1012
2895400,6,990
2895500,7,1030
2895600,7,1030
2895700,7,1030
2895900,9,1117
2896100,8,1038
2896200,9,1129
2896300,9,1132
2896400,9,1117
2896500,8,1042
2896600,8,1042
2896700,8,1034
2896800,9,1081
2896900,9,1075
2897000,9,1077
2897100,9,1075
2897200,9,1129
2897300,9,1100
2897400,9,1100
2897500,9,1104
2897600,9,1117
2897700,6,981
2897800,7,1012
2897900,7,1029
2898000,7,1000
2898100,7,1000
2898200,8,1034
2898300,7,1007
2898400,7,1029
2898500,9,1077
2898600,6,981
2898700,6,983
2898800,6,996
2898900,6,996
2899100,6,996
2899200,8,1059
2899300,8,1031
2899400,8,1059
2899500,8,1034
2899600,8,1034
2899700,8,1034
2899800,8,1034
2899900,8,1034
2900000,8,1034
2900100,6,983
2900200,7,1012
2900300,6,981
2900400,7,1018
2900500,6,981
2900600,8,1036
2900700,7,1009
2900800,6,981
2900900,8,1036
2901000,6,996
2901100,6,996
2901200,8,1062
2901300,8,1062
2901400,8,1062
2901600,7,1012
2901800,9,1090
2901900,8,1062
2902000,9,1090
2902100,7,1019
2902200,9,1111
2902300,8,1062
2902400,8,1060
2902500,8,1053
2902600,8,1046
2902700,6,996
2902800,8,1062
2902900,6,996
2903000,6,996
2903100,6,996
2903200,8,1034
2903500,6,996
2903600,8,1046
2903700,8,1062
2903800,7,1024
2903900,8,1042
2904000,9,1082
2904100,8,1049
2904200,9,1082
2904300,9,1082
2904400,6,983
2904500,2,899
2904600,3,920
2904700,4,942
2904800,4,942
2904900,6,977
2905100,2,915
2905201,4,946
2905202,2,915
2905300,2,917
2905400,3,926
2905500,1,886
2905600,2,917
2905700,1,868
2905800,1,893
2905900,1,893
2906001,5,964
2906002,2,915
2906100,2,915
2906200,2,915
2906300,2,915
2906400,4,946
2906500,2,915
2906600,4,946
2906700,3,930
2906800,1,896
2906900,1,896
2907000,1,896
2907100,6,990
2907200,7,1008
2907300,6,990
2907400,2,917
2907500,8,1053
2907600,6,984
2907700,2,917
2907800,8,1038
2907900,7,1023
2908000,7,1023
2908100,5,956
2908200,6,984
2908300,2,899
2908401,6,978
2908402,6,978
2908403,1,886
2908404,6,978
2908500,2,913
2908600,1,885
2908700,6,978
2908800,2,913
2908900,2,915
2909000,1,886
2909105,,
2909106,,
2909115,,
2909200,5,960
2909300,4,950
2909400,3,922
2909502,3,922
2909503,5,960
2909504,7,1030
2909505,7,1030
2909600,3,922
2909700,3,922
2909800,6,977
2909900,5,962
2910000,5,962
2910100,3,932
2910200,9,1091
2910300,9,1082
2910400,9,1082
2910500,9,1082
2910600,9,1091
2910700,9,1091
2910800,9,1085
2910900,8,1055
2911000,8,1044
2911100,7,1023
2911200,6,980
2911300,7,1000
2911400,7,1000
2911500,9,1085
2911600,8,1055
2911700,8,1044
2911800,9,1093
2911900,9,1093
2912000,6,980
2912100,9,1075
2912200,8,1065
2912300,8,1042
2912400,4,950
2912500,8,1067
2912600,10,1183
2912701,10,1221
2912702,10,1221
2912703,10,1221
2912704,10,1183
2912801,9,1092
2912802,9,1092
2912901,3,917
2912902,6,992
2913000,3,917
2913100,10,1224
2913200,10,1224
2913300,9,1092
2913400,9,1137
2913500,9,1100
2913600,10,1159
2913700,8,1031
2913800,8,1062
2913900,5,960
2914000,8,1062
2914100,8,1062
2914200,9,1117
2914500,10,1177
2914600,10,1177
2914700,9,1110
2914800,9,1110
2914900,10,1181
2915000,2,899
2915100,6,983
2915200,6,983
2915300,7,1028
2915400,9,1137
2915500,8,1067
2915600,8,1042
2915700,7,1028
2915800,6,977
2915900,1,895
2916000,5,966
2916100,6,996
2916200,6,996
2916300,6,996
2916400,6,977
2916500,4,945
2916600,3,931
2916700,4,942
2916800,2,913
2916900,2,912
2917000,2,912
2917101,3,933
2917102,2,902
2917200,3,933
2917300,5,972
2917401,4,940
2917402,3,925
2917501,4,940
2917502,3,925
2917503,3,925
2917600,4,944
2917701,4,940
2917702,4,940
2917703,4,940
2917704,4,935
2917800,4,946
2917900,2,913
2918000,2,913
2918101,3,925
2918102,4,945
2918200,4,935
2918300,7,1011
2918400,4,947
2918500,6,975
2918600,7,1011
2918700,3,931
2918800,5,969
2918900,2,908
2919000,2,908
2919100,5,972
2919200,2,902
2919300,2,902
2919400,2,915
2919500,2,915
2919600,3,934
2919700,2,899
2919800,2,915
2919900,2,915
2920000,6,975
2920100,7,1026
2920200,3,919
2920300,8,1031
2920400,3,919
2920500,8,1031
2920600,8,1068
2920700,7,1005
2920800,5,960
2920900,8,1068
2921000,5,955
2921100,6,986
2921200,5,955
2921300,4,947
2921400,6,981
2921500,7,1030
2921600,6,975
2921700,3,934
2921800,7,1030
2921900,1,889
2922000,4,942
2922100,5,969
2922200,5,969
2922300,4,954
2922400,4,939
2922500,1,890
2922601,9,1113
2922602,2,915
2922700,1,877
2922800,1,895
2922900,3,929
2923000,5,970
2923100,5,970
2923200,4,944
2923300,7,1002
2923400,7,1026
2923500,7,1026
2923600,10,1141
2923700,7,1026
2923800,8,1035
2923900,1,893
2924000,1,888
2924100,7,1030
2924200,7,1030
2924300,9,1078
2924400,10,1180
2924500,9,1126
2924600,9,1126
2924700,9,1078
2924800,8,1071
2924900,8,1071
2925000,8,1071
2925100,10,1212
2925200,10,1212
2925300,10,1180
2925400,6,977
2925500,10,1141
2925601,5,958
2925602,5,958
2925603,5,958
2925700,4,938
2925800,3,932
2925900,4,938
2926000,3,928
2926100,6,978
2926200,1,869
2926300,1,869
2926400,1,892
2926500,1,892
2926600,1,868
2926700,6,992
2926801,3,933
2926802,7,1002
2926803,3,933
2926804,3,932
2926805,4,950
2926806,3,933
2926900,7,1002
2927000,5,957
2927101,4,950
2927102,4,950
2927103,4,950
2927200,4,950
2927300,1,895
2927400,6,978
2927500,8,1073
2927600,9,1113
2927700,9,1113
2927800,7,1003
2927900,9,1092
2928000,7,1003
2928100,9,1078
2928200,8,1073
2928300,9,1078
2928400,8,1035
2928500,10,1167
2928600,10,1224
2928700,9,1122
2928800,10,1142
2928900,10,1228
2929000,10,1228
2929100,9,1122
2929200,10,1147
2929300,10,1247
2929400,10,1183
2929500,10,1183
2929600,10,1196
2929700,10,1255
2929800,10,1200
2929900,10,1233
2930000,10,1233
2930100,10,1181
2930200,10,1249
2930400,7,1030
2930500,7,1030
2930600,10,1153
2930700,9,1135
2930800,7,1030
2930900,9,1118
2931000,9,1122
2931100,10,1305
2931300,10,1181
2931500,10,1181
2931600,7,1030
2931700,10,1181
2931800,7,1030
2931900,10,1181
2932000,10,1181
2932100,10,1181
2932200,10,1181
2932300,10,1181
2932400,10,1184
2932600,9,1117
2933100,2,911
2933201,4,943
2933202,8,1036
2933203,5,956
2933204,6,994
2933300,8,1034
2933400,4,953
2933500,3,934
2933600,3,924
2933700,2,911
2933800,5,961
2933900,5,972
2934000,6,996
2934100,5,973
2934200,5,956
2934300,5,956
2934400,3,924
2934500,7,1020
2934600,7,1020
2934700,3,924
2934800,3,930
2934900,2,916
2935000,3,921
2935100,3,921
2935200,3,924
2935300,3,924
2935400,5,957
2935500,7,1009
2935600,3,932
2935700,3,922
2935801,3,922
2935802,2,913
2935900,1,897
2936000,4,949
2936100,4,949
2936200,2,909
2936300,2,909
2936400,5,956
2936501,7,1013
2936502,5,957
2936503,5,957
2936600,7,1013
2936700,1,879
2936800,2,913
2936900,1,897
2937000,2,911
2937100,5,954
2937201,5,954
2937202,3,920
2937203,2,904
2937300,3,920
2937401,2,911
2937402,3,920
2937403,2,904
2937500,2,904
2937600,2,916
2937700,1,898
2937800,1,871
2937900,1,877
2938000,2,904
2938100,1,877
2938200,1,883
2938300,2,904
2938400,3,924
2938500,3,934
2938600,5,958
2938700,2,907
2938800,2,901
2938900,2,901
2939000,4,938
2939100,4,938
2939200,4,953
2939300,4,953
2939401,3,924
2939402,4,938
2939501,1,878
2939502,1,875
2939600,5,958
2939700,2,903
2939800,2,905
2939900,2,905
2940001,2,908
2940002,2,905
2940101,2,905
2940102,1,890
2940201,2,903
2940202,1,879
2940301,1,874
2940302,2,906
2940400,1,870
2940500,3,924
2940601,2,902
2940602,2,902
2940603,2,902
2940604,1,870
2940700,1,863
2940800,1,863
2940900,1,863
2941001,1,887
2941002,7,1013
2941100,7,1004
2941200,3,919
2941300,6,990
2941400,4,938
2941500,4,949
2941600,1,867
2941701,1,867
2941702,1,896
2941800,3,931
2941900,3,930
2942000,3,930
2942100,4,952
2942201,3,931
2942202,4,952
2942301,2,903
2942302,2,903
2942400,2,903
2942500,1,865
2942600,1,878
2942700,3,930
2942801,3,930
2942802,1,896
2942900,3,932
2943000,3,932
2943101,3,920
2943102,3,920
2943201,3,920
2943202,3,934
2943300,1,896
2943400,1,896
2943500,3,919
2943600,5,955
2943700,3,919
2943800,3,919
2943900,2,900
2944000,3,934
2944100,4,937
2944200,2,917
2944300,2,900
2944500,9,1088
2944600,9,1088
2944700,9,1088
2944800,6,991
2944900,5,955
2945000,5,955
2945100,5,955
2945200,5,955
2945400,3,919
2945500,1,896
2945600,3,919
2945700,1,873
2945800,1,873
2945900,3,927
2946000,7,1004
2946100,2,915
2946200,3,927
2946300,3,927
2946400,6,980
2946500,4,943
2946600,5,957
2946700,8,1035
2946800,8,1042
2946900,6,980
2947000,7,1026
2947100,1,874
2947200,5,970
2947300,8,1044
2947400,5,970
2947500,10,1147
2947600,7,1028
2947700,7,1019
2947800,9,1094
2947900,9,1094
2948000,8,1042
2948100,7,1028
2948200,8,1032
2948300,8,1069
2948400,8,1044
2948500,7,1028
2948600,8,1032
2948700,8,1062
2948800,7,1028
2948900,8,1055
2949000,8,1069
2949100,8,1062
2949200,8,1062
2949300,8,1055
2949400,8,1064
2949500,7,1023
2949600,7,1023
2949700,7,1023
2949800,9,1081
2949900,10,1283
2950000,9,1106
2950100,7,1008
2950200,9,1118
2950300,8,1074
2950400,7,1008
2950500,9,1128
2950600,10,1194
2950700,6,990
2950800,7,1023
2950900,9,1096
2951000,9,1122
2951100,9,1122
2951200,6,996
2951300,6,994
2951400,6,990
2951500,8,1048
2951600,8,1033
2951700,5,960
2951801,6,994
2951900,4,943
2952001,8,1036
2952002,4,943
2952003,5,962
2952100,6,994
2952200,7,1006
2952300,7,1006
2952400,5,962
2952500,7,1023
2952600,7,1023
2952700,1,887
2952800,4,938
2952900,4,943
2953000,2,908
2953100,4,938
2953200,5,971
2953300,5,971
2953400,6,986
2953500,2,911
2953600,2,911
2953700,3,919
2953800,1,895
2953900,5,971
2954000,4,942
2954101,4,945
2954102,2,911
2954201,4,945
2954202,4,945
2954300,3,919
2954500,5,966
2954600,5,968
2954700,5,968
2954802,5,968
2954804,8,1071
2954900,2,912
2955000,5,955
2955100,5,968
2955200,9,1079
2955300,9,1077
2955400,9,1079
2955501,6,991
2955502,6,982
2955600,5,968
2955700,5,968
2955800,5,955
2955901,5,969
2955902,5,968
2956000,5,969
2956100,5,969
2956200,5,973
2956300,6,982
2956400,5,966
2956500,5,966
2956600,5,966
2956702,1,884
2956703,5,954
2956704,5,973
2956800,5,966
2956900,5,954
2957000,5,970
2957100,8,1031
2957200,8,1031
2957300,8,1031
2957400,6,981
2957501,5,973
2957502,5,954
2957600,5,966
2957700,9,1094
2957800,8,1049
2957900,8,1049
2958000,7,1002
2958100,8,1050
2958200,7,1002
2958300,5,970
2958400,4,936
2958500,6,992
2958600,6,992
2958700,9,1094
2958800,5,970
2958900,4,936
2959000,1,888
2959100,4,944
2959200,4,953
2959300,7,1030
2959400,7,1030
2959500,8,1049
2959600,9,1094
2959701,4,944
2959702,5,963
2959800,5,963
2959900,7,1023
2960000,3,928
2960100,7,1023
2960200,3,922
2960300,3,922
2960400,4,948
2960500,3,928
2960600,3,928
2960700,4,948
2960800,3,928
2960900,4,948
2961000,2,905
2961101,4,940
2961102,4,942
2961103,5,956
2961200,3,933
2961300,8,1047
2961400,6,988
2961500,4,953
2961600,5,956
2961700,5,956
2961800,4,935
2961900,6,988
2962000,6,988
2962100,4,935
2962200,4,935
2962300,8,1042
2962400,6,988
2962500,8,1046
2962600,8,1046
2962700,8,1042
2962800,3,933
2962900,8,1032
2963000,6,988
2963100,4,951
2963200,7,1029
2963300,6,988
2963400,9,1105
2963500,7,1029
2963600,7,1029
2963700,4,951
2963800,6,985
2964001,2,900
2964002,4,940
2964003,1,883
2964100,9,1104
2964200,6,996
2964300,9,1104
2964400,10,1263
2964500,7,1030
2964600,6,996
2964700,6,996
2964800,10,1263
2964900,8,1032
2965000,7,1030
2965100,6,984
2965200,8,1032
2965300,5,959
2965400,6,986
2965500,10,1263
2965600,6,984
2965700,4,944
2965801,1,887
2965803,6,977
2965804,2,901
2965805,,
2965806,2,901
2965807,,
2965808,,
2965809,2,901
2965901,6,986
2965902,9,1080
2965903,9,1080
2966000,6,986
2966100,9,1080
2966200,9,1099
2966300,9,1099
2966400,9,1099
2966500,9,1080
2966603,4,935
2966604,7,1018
2966606,7,1018
2966607,9,1083
2966608,7,1007
2966609,5,969
2966610,2,904
2966611,5,969
2966612,5,969
2966613,2,904
2966700,8,1042
2966800,8,1057
2966900,5,969
2967000,9,1105
2967100,5,969
2967200,9,1076
2967300,9,1076
2967400,8,1053
2967500,8,1053
2967600,9,1076
2967700,7,1002
2967800,7,1004
2967900,4,952
2968000,7,1010
2968100,7,1010
2968200,7,1002
2968300,5,973
